ID,claim
37,"Giọng ca Anh muốn em sống sao tiết lộ, cô có tận 6 hình xăm trên cơ thể và mỗi hình xăm mang 1 ý nghĩa riêng Nữ ca sĩ chia sẻ: Tính cách của một con người đâu thể chỉ đánh giá qua hình xăm."
38,"Không nói chắc các mẹ cũng biết em rùng mình như thế nào, mình đang nằm trong chăn đây mà còn thấy lạnh, huống gì người ta ăn mặc phong phanh thế kia đứng giữ trời."
38,"Nhìn kỹ hơn thì em thấy tấm hình đó được chụp ở phố Hàng Trống, Hà Nội."
38,"Vội nhắn tin cho thằng bạn ngoài đó hỏi xem Hà Nội có lạnh không, nó bảo rằng thời tiết cũng hơi se se vào buổi tối."
38,"Người phụ nữ Việt Nam từ xưa đến nay luôn biết giữ gìn trong mình sự kín đáo, e lệ và nghiêm túc, ra ngoài đường là phải ý tứ, phải để ý từ ăn mặc cho đến dáng đi dáng đứng."
40,"3h sáng, khi anh H. đang ngủ thì có một luồng sáng rọi vào mặt khiến anh tỉnh giấc."
40,"Vừa mở mắt ra, anh thấy ba người đàn ông mặc quần áo trắng toát đứng sẵn từ bao giờ."
40,"Tuy nhiên, không lâu sau đó thì anh tử vong."
40,"Đúng như sự miêu tả của người dân thôn Xuân Phú, chỉ mới đặt chân đến thị trấn Nạm Phước huyện Duy Xuyên, tỉnh Quảng Nam PV đã nghe người dân râm ran bàn tán về sự việc anh Nguyễn Ngọc H. SN 1972, thôn Xuân Phú, xã Quế Sơn, tỉnh Quảng Nam bị ma bắt lúc nửa đêm."
40,Sau đó ổng bị ma bắt hồn rồi mới thả về nhà.
40,"Chuyện xảy ra cách đây gần tuần rồi nhưng ai cũng bàn tán, lo sợ."
40,"Thấy bóng người lạ, những đám đông đang bàn tán xôn xao vội vàng tản đi nơi khác."
40,"Sau khi nghe tin, hàng chục người thân và hàng xóm đã chia nhau ra tìm kiếm."
40,"Đến 21h cùng ngày, ba thanh niên trong thôn phát hiện anh H. đang đứng trên ngôi mộ tộc Đoàn, ở khu vực núi Vàng thôn Dưỡng Xuân."
40,"Mãi đến 21h, chúng tôi chia nhau đi tìm một lần nữa thì mới thấy anh đứng trên một ngôi mộ và đưa anh về nhà."
40,"Về đến nhà, anh H. kể lại với người thân và hàng xóm rằng, khi anh đang ngủ thì có luồng ánh sáng rọi vào mặt khiến anh tỉnh giấc."
40,Họ đưa anh đến khu vục miếu Bà trên núi Vàng.
40,Một lúc sau thì cả ba kéo anh xuông bàu Vàng dưới chân miếu Bà và dìm anh xuống nước rồi kéo lên.
40,"Đến chiều tối, họ mới tha cho anh và đưa anh lên treo trên một ngôi mộ cách miếu Bà không xa,anh Đ. kể thêm."
40,Gia đình đưa anh đến bệnh viện Đa khoa Vĩnh Đức H. Điện Bàn kiểm tra sức khỏe.
40,"Do bệnh nặng, đến 21 giờ anh Hải được chuyển ra Bệnh viện Đà Nẵng điều trị, nhưng đến 23 giờ cùng ngày anh tử vong."
40,"Chị Trần Thị Ngọc B. trú thôn Xuân Phú kể: Nghe anh H. chết, ai cũng đồn là ảnh bị ma bắt hồn."
40,"Ông Trần D. trú thôn Bà Rén, xã Quế Châu, huyện Quế Sơns mặc dù không phải là người dân địa phương, nhưng vẫn quả quyết với PV: Chính thằng H. cũng thừa nhận với bà con chòm xóm là bị ma bắt đi chơi mà."
40,Trước đây cũng có một ca giống như thế này rồi nên tôi biết.
40,Ma mà chấm ai thì khó mà thoát?.
40,"Theo lời kể của ông D., cách đây gần một năm, anh Nguyễn Công L. SN 1969, trú thôn Xuân Phú cũng bị ma bắt và lấy mạng."
40,Nghi có chuyện chẳng lành nên gia đình và hàng xóm chia nhau đi tìm anh khắp nơi.
40,"Tuy nhiên, nhiều ngày trôi qua họ vẫn không thấy anh L. đâu."
40,"Bán tín bán nghi, nhưng vì thương con nên bà T. cũng nghe theo."
40,"Suốt hai tháng trời bà đi tìm quanh khu vục miếu Bà. Mãi đến đầu tháng 122013, bà T. mới tìm được con."
40,"Theo tìm hiểu của PV, đích thân bác sỹ Ân là người khám cho anh H. và chỉ đạo hội chẩn."
41,"Cho đến khi đến gần hơn, ông ta mới phát hiện thì ra đó là một chú cá."
41,Tuy nhiên vì chưa bao giờ thấy một chú cá có hình dáng như vậy nên ông quyết định tìm hiểu về nó.
41,Những người dân lần đầu nhìn thấy nó còn nghi ngờ đó là một con thủy quái.
42,Dưới đây các cách trừ ma quỷ trong nhà ứng với từng trường hợp cụ thể 1.
42,Ma quỷ sẽ nhanh chóng rời đi mà không dám lưu lại lộng hành.
42,Cách làm này sẽ đánh thức các vong hồn và đuổi chúng đi nhanh chóng.
43,Dưới đây là một số tổng hợp từ các khách sạn trên thế giới: 1.
43,"Vì thế, bạn cứ nên khảo sát giá phòng trước khi quyết định."
43,"Phòng nghỉ không phải lúc nào cũng sạch như bạn tưởng Chắc chắn bạn không phải là người đầu tiên bóc tem cho căn phòng này, vì thế hãy để ý tới những món đồ mà ít được sử dụng ví dụ như chiếc drap trang trí trên giường chẳng hạn."
43,Hãy gấp nó và cất vào tủ.
43,Jacob Tomsky một người từng làm việc trong ngành khách sạn nhiều năm đã chia sẻ những bí mật trong khách sạn tại 1 cuốn sách của mình.
43,"Những tư vấn quán ăn của lễ tân chỉ nên để tham khảo Lễ tân hay quản lý khách sạn thường tư vấn cho bạn những địa điểm ăn uống, tham quan tới những nơi đã được thỏa thuận trả hoa hồng nếu giới thiệu khách đến."
44,"Bí mật đằng sau chiếc nhẫn trên ngón tay út của Thanh Hằng và Chi Pu Hai mỹ nhân đình đám của Vbiz thường xuyên đeo nhẫn ở ngón tay út, và đây chính là lí do."
44,Đeo nhẫn ngón út sẽ tăng sự thông minh trong mỗi người bên cạnh đó còn đề phòng kẻ xấu hãm hại.
44,Ngoài ra còn thể hiện bạn là một người có tính cách nhẹ nhàng và dường như hơi khiêm tốn.
44,Đeo nhẫn ngón út sẽ tăng sự thông minh trong mỗi người bên cạnh đó còn đề phòng kẻ xấu hãm hại.
44,Ngoài ra còn thể hiện bạn là một người có tính cách nhẹ nhàng và dường như hơi khiêm tốn.
44,"Có lẽ như Chi Pu cũng học hỏi theo đàn chị, khi chiếc nhẫn bạc luôn hiện hữu trên ngón tay út của cô."
45,"Bé Nhật Lan báo mộng cho người nhà về nghi phạm trước khi bị bắt Như Báo Gia đình Xã hội đã thông tin, sáng qua 144, phía cảnh sát nước Nhật Bản đã bắt giữ nghi phạm Shibuya Yasumasa 46 tuổi liên quan đến cái chết thương tâm của cháu Lê Thị Nhật Linh 9 tuổi, trú tại thôn Bãi Sậy 3, xã Tân Dân, huyện Khoái Châu Hưng Yên."
45,"Trước thông tin về nghi phạm Shibuya Yasumasa, chị Nguyên cho hay, vào khoảng 5 giờ 30 phút sáng qua, vợ chồng chị có nhận được thông báo từ phía Nhật Bản thông tin đã bắt được nghi phạm sát hại bé Linh và nghi phạm này cách nhà ở của vợ chồng chị khoảng 300m."
45,"Tuy nhiên, lúc đó không có ảnh nên không biết nghi phạm như thế nào."
45,"Theo mẹ nạn nhân, cách đây ít hôm khi làm tuần đầu cho con gái xong, hai vợ chồng chị và con nhỏ sang quê ngoại ở TP. Hải Phòng nghỉ ngơi."
45,Không biết có phải linh tính cháu Linh mách bảo hay không mà bác ruột cháu anh trai chị Nguyên có mơ thấy cháu về.
45,"Khi cháu Linh về, cháu đứng ở phía đầu giường ngủ và cười với bác, sau đó cháu nói với bác kẻ giết mình là người đàn ông ở gần nhà, năm nay 47 tuổi."
45,"Lúc nói xong thì bác không nhìn thấy Nhật Linh đâu nữa, mẹ bé Linh kể."
45,"Có người lại nghĩ, vì bác thương cháu quá nên mộng mị, nhưng đến sáng hôm qua khi nghe thông tin về nghi phạm sát hại cháu Linh thì ai trong gia đình cũng giật mình và tin về giấc mơ đó."
45,"Mặc dù vậy, phía cơ quan chức năng phía Nhật Bản đã dựa vào nhiều yếu tố khác nhau để tìm ra nghi phạm."
45,"Ảnh: Đ.Tuỳ Được biết, nghi phạm sát hại ở khu trung cư và có hai con nhỏ đang theo học cùng trường với bé Nhật Linh."
45,"Trước đó, vào ngày 243, trên đường đi học từ nhà tới trường, cháu Lê Thị Nhật Linh 9 tuổi, trú quán tại thôn Bãi Sậy 3, xã Tân Dân, huyện Khoái Châu Hưng Yên đang sinh sống cùng bố mẹ tại Nhật Bản bị mất tích."
45,"Sau đó 1 tuần, thi thể Nhật Linh được đưa về quê nội an táng tại thôn Bãi Sậy 3, xã Tân Dân."
46,Thì ra đây là ao của một nhà trong làng để chăn nuôi loài sinh vật kinh dị này.
46,"Tuy nhiên, khi cúi xuống và sờ thử vào hiện vật, ông bỗng vội vã bỏ ra và vô cùng sợ hãi."
46,Tuy chúng không hút máu người nhưng nhìn cũng thôi cũng đủ khiến nhiều người chết khiếp.
47,"Christmas là một đảo nhỏ thuộc Úc, cách 2.600 km về Phía tây bắc thành phố Perth."
47,Các sinh vật lạ nhung nhúc bò trên mỏm đá.
47,"Sau quá trình tìm hiểu thông qua người dân địa phương, các du khách mới ngã ngửa khi biết rằng nguyên nhân của hiện tượng kỳ quái này chính là cuộc di cư thường năm của loài cua đỏ."
47,Cuộc di cư đặc biệt này thường diễn ra với quy mô lớn.
47,"Vào mùa mưa, hàng triệu con cua đỏ này lại di cư ra biển để bắt đầu mùa sinh sản mới."
47,"Số lượng đàn cua đỏ di chuyển trong mỗi lần di cư rất đông, nên chính quyền địa phương phải đặt các tấm biểu báo cấm đường dành cho các phương tiện và người đi bộ nhằm tránh làm tổn thương đến chúng."
47,"Được biết cua đỏ là loài giáp xác duy nhất có con đực cùng di cư với con cái, những con cua đực sẽ dẫn đầu làn sóng di cư đến tìm hang để ẩn nấp, sau đó là các con cua cái sẽ đến những hang này để giao phối với cua đực rồi bò ra biển để đẻ trứng."
47,Cua đỏ là loài giáp xác duy nhất có con đực cùng di cư với con cái.
48,"Rất nhiều lời bình luận từ phía dân mạng về hình ảnh dễ gây hiểu lầm này Theo những hình ảnh ghi lại, người đàn ông khoác trên mình bộ trang phục bác sĩ đã xuất hiện trước cửa phòng cấp cứu."
48,Sau khi những hình ảnh này được chia sẻ rầm rộ đã nhận được rất nhiều lời bình luận từ phía cộng đồng mạng ngoài nhận định vi bác sĩ này bị cụt đầu.
48,"Một số người khác lại bình luận, hình ảnh này dễ gây hiểu lầm và vị bác sĩ này đang cứu đầu viết trước phòng bệnh."
49,"Trên thực tế, đã có một số công trình nghiên cứu khoa học chứng minh bùa ngải là có thật."
49,"Vì theo nguyên lý âm dương thì âm sẽ chống lại âm, ngỗng và tỏi là những loài sinh vật mang nhiều tính âm."
50,"Con trăn được phát hiện chết ven một con đường tại bang Florida,Mỹ với cái bụng khổng lồ nên người đàn ông đoán chắc nó đã nuốt chửng một thứ gì đó trước khi tử nạn."
50,Con trăn này có chiều dài lên tới 5m và nặng gần 50kg.
50,"Tuy nhiên, điều bất ngờ là trăn tiêu hóa được cả xương nhưng lại không tiêu hóa được lông, móng guốc và răng của con mồi."
50,"Qua đó người ta biết được, con trăn này đã nuốt chửng 3 con hươu."
51,"Tưởng ổ trứng gà mang về ấp thành con, thanh niên ngay lập tức chuyển nhà chỉ sau 2 tuần Chỉ sau 2 tuần, ổ trứng lạ nở khiến chủ nhà tái xanh mặt khi biết danh tính của con vật."
51,"Sau vài tuần, ổ trứng bắt đầu nở."
51,"Lúc đầu, ông cứ ngỡ mấy con rắn nở ra trước bị khuyết tật nên mới có hai đầu."
51,"Nhưng khi ổ trứng nở hết, con nào cũng có 2 đầu, ông mới tá hỏa phát hiện, thì ra đây là đặc điểm của loài rắn này."
52,"Thực chất việc tự sướng là hiện tượng sinh lý bình thường để giải quyết nhu cầu ở mọi lứa tuổi , đặc biệt là giới trẻ, những người chưa lập gia định hoặc có cuộc sống vợ chồng bế tắc."
53,Vì tính chất công việc nên cả 2 rất ít khi gặp gỡ nhưng may mắn thay tình yêu của họ không vì thế mà phai nhòa theo năm tháng.
53,"Chồng của Yuri là 1 quân nhân phục vụ tại ngũ, thời gian ở bên vợ chỉ đếm trên đầu ngón tay Mối tình 4 năm kết thúc bằng 1 đám cưới đơn giản với sự hiện diện của gia đình và một vài người bạn thân thiết."
53,Anh ấy nói khi nào nhìn tôi cũng có cảm giác như lần đầu gặp gỡ năm 18 tuổi.
53,Yuri chia sẻ thêm rằng cô đã khóc khi nghe chồng nói ra những lời đó.
54,Câu chuyện vô cùng lạ này diễn ra ở một ngôi làng có tên là Xiangjiaba.
54,"Hầu như trong sân của tất cả các hộ gia đình sống dọc bờ sông này đều chất đầy các loại đá lớn, nhỏ."
54,Cư dân làng đang nhặt đá ở bờ sông Dương Tử.
54,"Hầu như trong sân của tất cả các hộ gia đình sống dọc bờ sông này đều chất đầy các loại đá lớn, nhỏ."
